"","symbol","EntrezGene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000075555","Gm10863","100041655",241.392491148509,0.544002668331195,0.108606902559182,5.00891430942666,5.47379358527515e-07,2.32732937508209e-05
"ENSMUSG00000017692","Rhbdl3","246104",2126.34071649804,-0.22308823346509,0.0446291589322855,-4.99871023345018,5.77150577285467e-07,2.44958177114193e-05
"ENSMUSG00000026358","Rgs1","50778",27.7749235366536,1.74973389934545,0.350279627041979,4.99524883625549,5.87599524796234e-07,2.48953918384179e-05
"ENSMUSG00000021556","Golm1","105348",2320.32565919541,0.286808659416951,0.0574505606132278,4.9922691154891,5.96740282666328e-07,2.52382335718193e-05
"ENSMUSG00000047180","Neurl3","214854",158.133968289834,0.847216062503985,0.169808506252628,4.98924395014443,6.06160599160844e-07,2.55916751207118e-05
"ENSMUSG00000045594","Glb1","12091",2186.49069969665,0.282706437761744,0.0567027983760908,4.98575812584497,6.17193177193513e-07,2.60118280370611e-05
"ENSMUSG00000070031","Sp140","434484",117.319720216213,0.798399823640174,0.160582352640494,4.9719026437955,6.62989987768682e-07,2.78931014958974e-05
"ENSMUSG00000024027","Glp1r","14652",624.964999547801,-0.338970923441176,0.0682710623963089,-4.96507468235184,6.86746378464715e-07,2.87919017382463e-05
"ENSMUSG00000029759","Pon3","269823",417.555828366961,0.467577196658078,0.0941681315973784,4.96534431263044,6.85792898624351e-07,2.87919017382463e-05
"ENSMUSG00000035805","Mlc1","170790",13074.1282708937,0.152094900723936,0.0306604282191171,4.96062545627146,7.02665618723775e-07,2.94080836775437e-05
"ENSMUSG00000026104","Stat1","20846",1235.00597070567,0.352705970462381,0.0711443626671534,4.95760953137643,7.13658100186075e-07,2.98162885086422e-05
"ENSMUSG00000015944","Castor2","80909",18538.7392521439,-0.165897840124108,0.033507693442787,-4.95103730154904,7.38189514020449e-07,3.07877481020834e-05
"ENSMUSG00000071715","Ncf4","17972",106.928244994829,0.993442655055859,0.200791987426585,4.94762100713351,7.51260011003285e-07,3.12786715653876e-05
"ENSMUSG00000022971","Ifnar2","15976",1286.22131786115,0.284707266353759,0.057551068557966,4.94703701403909,7.53516525238016e-07,3.1318437270903e-05
"ENSMUSG00000046312","Myorg","329828",3626.62957139362,-0.231895180195342,0.0468830217719375,-4.94625072000256,7.5656503409616e-07,3.13909268026278e-05
"ENSMUSG00000040253","Gbp7","229900",571.006559435764,0.424809191835949,0.0858966503565503,4.94558507313847,7.5915506999329e-07,3.14441768664174e-05
"ENSMUSG00000069793","Slfn9","237886",106.657850913296,1.0066837426133,0.203640907001532,4.94342594243956,7.67615179251057e-07,3.17399644135338e-05
"ENSMUSG00000035509","Fbxl21","213311",812.491218971673,-0.33842282300183,0.0685835432663522,-4.93446105121058,8.03723816028413e-07,3.31760096616188e-05
"ENSMUSG00000039158","Akna","100182",769.564557204018,0.428641142471232,0.08687284480915,4.93412116770101,8.05124488701868e-07,3.31769192133741e-05
"ENSMUSG00000020388","Pdlim4","30794",730.610266667566,0.346022065843131,0.0701352928910711,4.9336368549932,8.07124422129426e-07,3.32024772966575e-05
"ENSMUSG00000041453","Rpl21","19933",14869.0312709921,0.178267162041035,0.0361789149484333,4.92737723879016,8.33407525233029e-07,3.42251742230936e-05
"ENSMUSG00000060441","Trim5","667823",84.1008983229814,0.872282909572437,0.177170783521955,4.92340154642,8.50526767393322e-07,3.48686995865763e-05
"ENSMUSG00000010307","Tmem86a","67893",1086.57847609609,0.352939464981649,0.071846099234829,4.91243740078451,8.99511066670407e-07,3.68141731622846e-05
"ENSMUSG00000057193","Slc44a2","68682",4786.88700657275,0.182315286339427,0.0371415832215325,4.90865683490119,9.17022783232366e-07,3.74671532741713e-05
"ENSMUSG00000010453","Kansl3","226976",9241.69452465485,-0.133923480318827,0.0272947862183362,-4.9065590493198,9.26880926928278e-07,3.78057449263204e-05
"ENSMUSG00000061119","Prcp","72461",1083.44651115848,0.311290737884756,0.0635532173175507,4.89811139425653,9.67621776884123e-07,3.94007073785388e-05
"ENSMUSG00000115230",NA,NA,20.6185848712885,1.84123926259911,0.376710955744958,4.8876711296012,1.02035791066276e-06,4.14778937839517e-05
"ENSMUSG00000040296","Rigi","230073",773.739218725659,0.510928428937731,0.104657804051639,4.88189517798058,1.05071107517582e-06,4.26397335988297e-05
"ENSMUSG00000030500","Slc17a6","140919",9128.24982532972,-0.223689849502439,0.0458999714013313,-4.87342023694487,1.09682563596759e-06,4.44362103191245e-05
"ENSMUSG00000047786","Lix1","66643",2894.67570627695,0.236326114136025,0.0485073915481898,4.87196088252336,1.10496049765953e-06,4.46905451700449e-05
"ENSMUSG00000046480","Scn4b","399548",21701.3784274191,-0.259869150729281,0.0533851091955965,-4.8678209082078,1.1283551238271e-06,4.55601779444617e-05
"ENSMUSG00000059326","Csf2ra","12982",3136.04869564341,0.203816227523828,0.0419119960648692,4.86295683002956,1.15645076227187e-06,4.66163946299373e-05
"ENSMUSG00000034595","Ppp1r18","76448",1014.33518291395,0.309391831735044,0.0637450705124781,4.85358050822895,1.21252084154801e-06,4.87948395515936e-05
"ENSMUSG00000025355","Mmp19","58223",114.735546421923,0.75335414783384,0.155539235804833,4.8434990948466,1.27572302739879e-06,5.12525453328078e-05
"ENSMUSG00000041380","Htr2c","15560",6214.13301254446,-0.227472681048697,0.0470099492810644,-4.83881996316732,1.30612293092468e-06,5.23864138878374e-05
"ENSMUSG00000033488","Cryzl2","226527",825.091154275624,0.331506332630364,0.0685512785793599,4.83588839625491,1.32552280468675e-06,5.3076050407299e-05
"ENSMUSG00000068523","Gng5","14707",1473.08773839549,0.316235215155852,0.0653992030987091,4.83545976360825,1.32838243525525e-06,5.31021981800957e-05
"ENSMUSG00000045312","Lhfpl2","218454",2716.66750435998,0.222093130751775,0.0459380848514029,4.83461884556541,1.33400988436383e-06,5.32387195144537e-05
"ENSMUSG00000079419","Ms4a6c","73656",44.9554573268755,1.28275130754994,0.265770791124463,4.82653229921425,1.38930870683023e-06,5.53538311752804e-05
"ENSMUSG00000042770","Hebp1","15199",1449.65349068146,0.21909089311304,0.0454419522781107,4.82133539888812,1.42600360508319e-06,5.67219450517799e-05
"ENSMUSG00000030047","Arhgap25","232201",794.518447905344,0.45024452200322,0.0936715045923097,4.8066327530751,1.53493573675768e-06,6.09541724506165e-05
"ENSMUSG00000024691","Fam111a","107373",255.153268063062,0.562840058218562,0.117125896763621,4.80542795206479,1.54420840415713e-06,6.12213760231324e-05
"ENSMUSG00000050541","Adra1b","11548",1415.1688421161,-0.256594486352583,0.0534476116200298,-4.80085973114695,1.57985903519061e-06,6.25317560556942e-05
"ENSMUSG00000021408","Ripk1","19766",733.955744972049,0.282078090779947,0.0587755936618856,4.79923847988059,1.59270056132795e-06,6.29365172551021e-05
"ENSMUSG00000070390","Nlrp1b","637515",96.3257932732771,0.828561009333738,0.172662449997174,4.79873307338856,1.59672423349005e-06,6.2992079801538e-05
"ENSMUSG00000075284","Wipf1","215280",2464.97160233399,0.237552849773385,0.0495363312014087,4.79552772706409,1.62247124937406e-06,6.39030615649538e-05
"ENSMUSG00000041757","Plekha6","240753",18017.6722028015,-0.155206990491024,0.0324255097015873,-4.78657057111506,1.69655301181696e-06,6.67116801133583e-05
"ENSMUSG00000068335","Dok1","13448",146.11971366909,0.709088502146636,0.14837574545913,4.77900549009849,1.76164384654138e-06,6.91581715612044e-05
"ENSMUSG00000039899","Fgl2","14190",395.845486181876,0.525143979939673,0.110019494720925,4.77319025388865,1.81330343918549e-06,7.10702724169362e-05
"ENSMUSG00000051048","P4ha3","320452",474.893171321878,0.394134016618416,0.0827812795319379,4.76114912510328,1.92493738923895e-06,7.53229565398948e-05
"ENSMUSG00000063268","Parp10","671535",374.825660904574,0.534552131195185,0.112414270246326,4.75519816144208,1.98251858739502e-06,7.73921162426565e-05
"ENSMUSG00000078853","Igtp","16145",413.578218223093,0.510077725165209,0.107271370716342,4.75502197612457,1.98424831588278e-06,7.73921162426565e-05
"ENSMUSG00000105769",NA,NA,8.0919517626952,3.48945216757028,0.737525590259304,4.73129639656766,2.23090503995379e-06,8.68717310460969e-05
"ENSMUSG00000024451","Arap3","106952",1223.04774240102,0.246529059932727,0.0521161241857812,4.73037977755044,2.24100207772937e-06,8.7123933765036e-05
"ENSMUSG00000117404",NA,NA,75.6817654991366,0.943572247212264,0.199647061163613,4.72620153641529,2.28758615758185e-06,8.87915498100115e-05
"ENSMUSG00000046688","Tifa","211550",716.753543814656,0.323938096578131,0.0686444273784621,4.71907347689187,2.36921240225389e-06,9.18117495333976e-05
"ENSMUSG00000000278","Scpep1","74617",1748.81108660412,0.201888291417581,0.042817636482524,4.71507322689288,2.41623835942867e-06,9.34835628933294e-05
"ENSMUSG00000022216","Psme1","19186",1991.9882176091,0.207913920062613,0.0440990849318721,4.71469919123755,2.42068095678625e-06,9.35051159310772e-05
"ENSMUSG00000032300","1700017B05Rik","74211",1663.02056024406,0.2989711170063,0.0634542442933996,4.7116015695328,2.45777546965624e-06,9.47858440340985e-05
"ENSMUSG00000024074","Crim1","50766",7912.63504633107,-0.162165496889155,0.0344553065350798,-4.70654634066455,2.51948732902455e-06,9.70103401167614e-05
"ENSMUSG00000021273","Fdft1","14137",7910.39979845416,0.189578727948092,0.0403261067026903,4.70114135603983,2.58711336472743e-06,9.93173425706729e-05
"ENSMUSG00000029304","Spp1","20750",3644.29068239701,0.909057960626056,0.193371394760883,4.70109843159672,2.58765733604039e-06,9.93173425706729e-05
"ENSMUSG00000020092","Pald1","27355",1536.3721965943,0.27521278762904,0.0585880621353811,4.697420901089,2.63467163784595e-06,0.000100960784975737
"ENSMUSG00000008682","Rpl10","110954",14097.6542484273,0.19317846266316,0.041169018062116,4.69232621413733,2.70115962741232e-06,0.000103274384830174
"ENSMUSG00000050022","Amz1","231842",1378.20736502162,0.2680835401688,0.0571346090091864,4.6921392273061,2.70363026981132e-06,0.000103274384830174
"ENSMUSG00000044005","Gls2","216456",2592.23870067827,-0.169758641210769,0.0361839721330505,-4.69154244831268,2.71152997834308e-06,0.000103411995132847
"ENSMUSG00000019832","Rab32","67844",206.320783413228,0.635694486557709,0.135909661503429,4.67733110012691,2.90632781980166e-06,0.000110665789530897
"ENSMUSG00000022957","Itsn1","16443",27019.9300926874,-0.119872524102112,0.0256320967737061,-4.67665697271709,2.91589412301401e-06,0.00011085464782043
"ENSMUSG00000026433","Rab29","226422",314.979186870088,0.499091813580497,0.106795731658892,4.67333109505358,2.9635343642071e-06,0.000112488098540448
"ENSMUSG00000034041","Lyl1","17095",222.261999890276,0.721365906820567,0.154770563572012,4.66087277949935,3.14871313140906e-06,0.000119328789775369
"ENSMUSG00000016918","Sulf1","240725",3183.01335260877,0.21678746794997,0.0465183903409764,4.66025299587827,3.15820951889644e-06,0.000119500490679627
"ENSMUSG00000031129","Slc9a9","331004",1570.64097068902,0.305247740782637,0.0655584430598558,4.65611638311699,3.22229827531546e-06,0.000121734078485819
"ENSMUSG00000021709","Erbin","59079",14885.7230443619,0.192687148199127,0.041408680264892,4.65330329212386,3.26659222358049e-06,0.000123214015455273
"ENSMUSG00000028864","Hgf","15234",498.511110149034,0.40603761624697,0.0874048233811165,4.64548294407621,3.39281805543736e-06,0.00012777490845712
"ENSMUSG00000037544","Dlgap5","218977",21.4064152583933,1.54522384071279,0.332876674584508,4.64203099433601,3.45001092510713e-06,0.000129725801426098
"ENSMUSG00000117541","A830021F12Rik","442838",127.546592996907,0.770256353811798,0.166359604697546,4.63006843044729,3.65544907663395e-06,0.000137236165412162
"ENSMUSG00000030766","Arhgap17","70497",2489.29137200483,0.227187136668935,0.0490730360724641,4.62957165180196,3.66422921243952e-06,0.000137351520245104
"ENSMUSG00000074579","Lekr1","624866",617.806841071236,0.315840328762452,0.0682558333659227,4.62730162664951,3.70460788102988e-06,0.000138649126993754
"ENSMUSG00000031762","Mt2","17750",554.68105369722,0.341236229718783,0.0739055900986368,4.6171910577178,3.8896912981353e-06,0.000145350032747866
"ENSMUSG00000096727","Psmb9","16912",179.124825848496,0.837663966675336,0.181676757664084,4.61073820033798,4.01241587642019e-06,0.000149703547389228
"ENSMUSG00000021248","Tmed10","68581",14259.2744678746,0.126102385432076,0.0273556524721679,4.60973780685272,4.03177117543491e-06,0.000150192837982726
"ENSMUSG00000086006","Gm13293","100503147",265.201402919118,0.501702883411292,0.108952955337782,4.6047661750513,4.12929558476517e-06,0.000153588096209233
"ENSMUSG00000039519","Cyp7b1","13123",963.610543692283,0.273588801176539,0.0594215957429124,4.60419814978079,4.14058089740582e-06,0.000153770184098875
"ENSMUSG00000042677","Zc3h12a","230738",103.096310917795,0.741866677046603,0.161249668945659,4.60073302411934,4.21006746493917e-06,0.000156109820560495
"ENSMUSG00000026029","Casp8","12370",283.557548074965,0.457745166793913,0.0995686983080151,4.59727981356029,4.28042596434999e-06,0.000158474539741666
"ENSMUSG00000036246","Gmip","78816",1077.80067179058,0.280912627241159,0.0611315026240496,4.59521875273921,4.32295511944708e-06,0.000159803248770344
"ENSMUSG00000074342","I830077J02Rik","433638",125.790504315146,0.909818560497083,0.198038289917067,4.59415480146839,4.34506747342397e-06,0.000160374307895626
"ENSMUSG00000027514","Zbp1","58203",55.4842333381737,1.30673918528544,0.28446372833196,4.59369351919805,4.35468805449104e-06,0.000160483258853487
"ENSMUSG00000058600","Rpl30","19946",4870.41561213127,0.187050431244667,0.0407859246211876,4.58615154570991,4.51490939256269e-06,0.000166133477877708
"ENSMUSG00000029468","P2rx7","18439",1461.93850002573,0.243339789596703,0.053158279516108,4.57764607530172,4.70237410935449e-06,0.000172767378536818
"ENSMUSG00000030671","Pde3b","18576",1699.85367346295,0.319549990147884,0.069981959196172,4.56617668065178,4.96700172625895e-06,0.000182211732534179
"ENSMUSG00000050919","Zfp366","238803",898.040784179152,-0.354555205098182,0.077722658065387,-4.56179978816343,5.07169969605475e-06,0.000185769335137835
"ENSMUSG00000038312","Edem2","108687",2233.56832364493,0.241000720562121,0.052840814600178,4.56088200732071,5.0939200309846e-06,0.000186299674081526
"ENSMUSG00000074361","C5ar2","319430",109.291585663808,0.693883423091364,0.152328325618034,4.55518315635721,5.23399531573012e-06,0.000191132165816457
"ENSMUSG00000039168","Dap","223453",720.34802683028,0.372159830615139,0.0817698158164221,4.55131061381695,5.33127733888135e-06,0.000194389680545727
"ENSMUSG00000026536","Ifi211","381308",12.249219363868,2.40340495162657,0.528196190099801,4.55021258516169,5.35917439222119e-06,0.000195111243190322
"ENSMUSG00000029104","Htt","15194",24805.078956606,-0.141733063084229,0.0311564591962794,-4.5490747902815,5.38822918631935e-06,0.000195872712037425
"ENSMUSG00000015133","Lrrk1","233328",750.907840342948,0.25094267464178,0.0551871203491456,4.5471239132278,5.43839819669439e-06,0.000197398269386803
"ENSMUSG00000029470","P2rx4","18438",1945.94303077476,0.233593429342753,0.0515367132190487,4.53256357947976,5.82721285276189e-06,0.000211192586297763
"ENSMUSG00000006333","Rps9","76846",13436.24903114,0.155369973274709,0.0343060352804463,4.52893993737792,5.92803456851469e-06,0.000214523536678656
"ENSMUSG00000025964","Adam23","23792",20508.1950818917,-0.12705834024001,0.0280935770649757,-4.52268288748513,6.10606870815719e-06,0.000220634449642347
"ENSMUSG00000023832","Acat2","110460",2648.75769256123,0.244374593176842,0.0540634596695762,4.52014345124055,6.17977425147879e-06,0.000222962919582964
"ENSMUSG00000047246","H2bc6","319179",579.22210792417,0.308857297221292,0.068378867189374,4.51685308511938,6.2765419752108e-06,0.000226115243463246
"ENSMUSG00000016087","Fli1","14247",615.627898245955,0.494244002327438,0.109733592415198,4.50403555966135,6.66750423635434e-06,0.000239840791401894
"ENSMUSG00000007379","Dennd2c","329727",105.035067414282,0.722978648214317,0.160653952601561,4.5002232220665,6.78821398485576e-06,0.000243818462008289
"ENSMUSG00000109450","Gm39043","105242985",40.6138972176863,-1.12148722073646,0.249232676369632,-4.49975997157455,6.80302349926743e-06,0.000243986230268064
"ENSMUSG00000022679","Mpv17l","93734",5118.26891478882,0.14676800281933,0.0326471906974436,4.49557832339988,6.93811128127413e-06,0.000248460785690271
"ENSMUSG00000028412","Slc44a1","100434",8764.63056417709,0.145238597547019,0.0323326017351907,4.4920170277835,7.0551781137856e-06,0.000252277654247029
"ENSMUSG00000024013","Fgd2","26382",543.571210349737,0.423026194939827,0.0941868206120914,4.49135231649937,7.07723668998517e-06,0.000252690950956221
"ENSMUSG00000010142","Tnfrsf13b","57916",122.506043471017,0.741907677214895,0.165260936846595,4.48931061006619,7.14540434282043e-06,0.000254746897051813
"ENSMUSG00000043263","Ifi209","236312",44.1601881643133,1.3079731859464,0.291424515066736,4.48820575594634,7.18255414605163e-06,0.000255692552551379
"ENSMUSG00000026946","Nmi","64685",295.026568601762,0.479377568744079,0.106893417521796,4.48463132583757,7.30401104752308e-06,0.000259632239082191
"ENSMUSG00000028270","Gbp2","14469",402.972788995253,0.60394646690263,0.134740286601697,4.48230059572266,7.38426304004613e-06,0.00026209777294795
"ENSMUSG00000029561","Oasl2","23962",763.069151036682,0.998140088428898,0.223031725168818,4.47532783810635,7.62941547703083e-06,0.000270400417459126
"ENSMUSG00000025572","Tmc6","217353",662.721228440096,0.290786899815019,0.0650080043208194,4.47309378057453,7.70959446060484e-06,0.000272840280433023
"ENSMUSG00000056602","Fry","320365",28852.1605573305,-0.135976662453743,0.0304104097060378,-4.47138541598621,7.77144955952203e-06,0.000274625453230393
"ENSMUSG00000018567","Gabarap","56486",10287.058453379,0.133016247772444,0.0297716302376196,4.46788592733371,7.89964092994377e-06,0.000278746127535333
"ENSMUSG00000026471","Mr1","15064",677.419793066067,0.291681899761043,0.0654353454041018,4.457558800366,8.28983020089378e-06,0.000292086037751843
"ENSMUSG00000023031","Cela1","109901",202.456873979373,0.565236746808531,0.126921217312471,4.45344567895972,8.45030944219476e-06,0.000297305112173124
